Source,Target,Weight,Cluster_Source,Cluster_Target
RIBR,LUAR,1,Sensory core,Periphery
RIBR,SAADL,1,Sensory core,Periphery
RIBR,SAADR,1,Sensory core,Periphery
RIBR,SAAVL,1,Sensory core,Periphery
RIBR,SAAVR,1,Sensory core,Periphery
RIBR,SABD,2,Sensory core,Sensory core
RIBR,SABVL,2,Sensory core,Sensory core
RIBR,SABVR,2,Sensory core,Sensory core
RIBR,RIML,1,Sensory core,Sensory core
RIBR,RIMR,1,Sensory core,Sensory core
RIBR,RMDDL,2,Sensory core,Sensory core
RIBR,RMDDR,2,Sensory core,Sensory core
RIBR,RMDL,2,Sensory core,Sensory core
RIBR,RMDR,2,Sensory core,Sensory core
RIBR,RMDVL,2,Sensory core,Sensory core
RIBR,RMDVR,2,Sensory core,Sensory core
RIBR,RMED,1,Sensory core,Hubs
RIBR,RMEV,1,Sensory core,Hubs
RIBR,RMFL,1,Sensory core,Sensory core
RIBR,RMFR,1,Sensory core,Sensory core
RIBR,RMHL,1,Sensory core,Sensory core
RIBR,RMHR,1,Sensory core,Sensory core
RIBR,SMBDL,2,Sensory core,Periphery
RIBR,SMBDR,2,Sensory core,Periphery
RIBR,SMBVL,2,Sensory core,Periphery
RIBR,SMBVR,2,Sensory core,Periphery
RIBR,SMDDL,3,Sensory core,Hubs
RIBR,SMDDR,3,Sensory core,Hubs
RIBR,SMDVL,3,Sensory core,Hubs
RIBR,SMDVR,3,Sensory core,Hubs
RIBR,DA01,3,Sensory core,Hubs
RIBR,DA02,3,Sensory core,Hubs
RIBR,DA03,3,Sensory core,Hubs
RIBR,DA04,3,Sensory core,Hubs
RIBR,DA05,3,Sensory core,Motor core
RIBR,DA06,3,Sensory core,Motor core
RIBR,DA07,3,Sensory core,Motor core
RIBR,DA08,3,Sensory core,Motor core
RIBR,DA09,3,Sensory core,Motor core
RIBR,PDA,2,Sensory core,Motor core
RIBR,DB01,4,Sensory core,Hubs
RIBR,DB02,4,Sensory core,Hubs
RIBR,DB03,4,Sensory core,Motor core
RIBR,DB04,4,Sensory core,Motor core
RIBR,DB05,4,Sensory core,Motor core
RIBR,DB06,4,Sensory core,Motor core
RIBR,DB07,4,Sensory core,Motor core
RIBR,AS01,1,Sensory core,Hubs
RIBR,AS02,1,Sensory core,Hubs
RIBR,AS03,1,Sensory core,Motor core
RIBR,AS04,1,Sensory core,Motor core
RIBR,AS05,1,Sensory core,Motor core
RIBR,AS06,1,Sensory core,Motor core
RIBR,AS07,1,Sensory core,Motor core
RIBR,AS08,1,Sensory core,Motor core
RIBR,AS09,1,Sensory core,Motor core
RIBR,AS10,1,Sensory core,Motor core
RIBR,AS11,1,Sensory core,Motor core
RIBR,PDB,3,Sensory core,Motor core
RIBR,DD01,1,Sensory core,Periphery
RIBR,DD02,1,Sensory core,Periphery
RIBR,DD03,1,Sensory core,Periphery
RIBR,DD04,1,Sensory core,Periphery
RIBR,DD05,1,Sensory core,Periphery
RIBR,DD06,1,Sensory core,Periphery
RIBR,VA01,2,Sensory core,Hubs
RIBR,VA02,2,Sensory core,Hubs
RIBR,VA03,2,Sensory core,Hubs
RIBR,VA04,2,Sensory core,Hubs
RIBR,VA05,2,Sensory core,Motor core
RIBR,VA06,2,Sensory core,Motor core
RIBR,VA07,2,Sensory core,Motor core
RIBR,VA08,2,Sensory core,Motor core
RIBR,VA09,2,Sensory core,Motor core
RIBR,VA10,2,Sensory core,Motor core
RIBR,VA11,2,Sensory core,Motor core
RIBR,VA12,2,Sensory core,Motor core
RIBR,VB01,2,Sensory core,Hubs
RIBR,VB02,3,Sensory core,Hubs
RIBR,VB03,4,Sensory core,Motor core
RIBR,VB04,4,Sensory core,Motor core
RIBR,VB05,4,Sensory core,Motor core
RIBR,VB06,4,Sensory core,Motor core
RIBR,VB07,4,Sensory core,Motor core
RIBR,VB08,4,Sensory core,Motor core
RIBR,VB09,4,Sensory core,Motor core
RIBR,VB10,4,Sensory core,Motor core
RIBR,VB11,4,Sensory core,Motor core
RIBR,VD01,1,Sensory core,Periphery
RIBR,VD02,1,Sensory core,Periphery
RIBR,VD03,1,Sensory core,Periphery
RIBR,VD04,1,Sensory core,Periphery
RIBR,VD05,1,Sensory core,Periphery
RIBR,VD06,1,Sensory core,Periphery
RIBR,VD07,1,Sensory core,Periphery
RIBR,VD08,1,Sensory core,Periphery
RIBR,VD09,1,Sensory core,Periphery
RIBR,VD10,1,Sensory core,Periphery
RIBR,VD11,1,Sensory core,Periphery
RIBR,VD12,1,Sensory core,Periphery
RIBR,VD13,1,Sensory core,Periphery
RIBR,HSNL,2,Sensory core,Hubs
RIBR,HSNR,2,Sensory core,Hubs
RICL,I1L,4,Sensory core,Sensory core
RICL,I1R,4,Sensory core,Sensory core
RICL,I3,1,Sensory core,Sensory core
RICL,I4,1,Sensory core,Sensory core
RICL,I5,1,Sensory core,Sensory core
RICL,M1,1,Sensory core,Sensory core
RICL,M5,1,Sensory core,Sensory core
RICL,ADFL,1,Sensory core,Sensory core
RICL,ADFR,1,Sensory core,Sensory core
RICL,ASGL,2,Sensory core,Sensory core
RICL,ASGR,2,Sensory core,Sensory core
RICL,ASKL,1,Sensory core,Sensory core
RICL,ASKR,1,Sensory core,Sensory core
RICL,AWAL,1,Sensory core,Sensory core
RICL,AWAR,1,Sensory core,Sensory core
RICL,IL2DL,1,Sensory core,Periphery
RICL,IL2DR,1,Sensory core,Periphery
RICL,IL2VL,1,Sensory core,Periphery
RICL,IL2VR,1,Sensory core,Periphery
RICL,OLLL,2,Sensory core,Periphery
RICL,OLLR,2,Sensory core,Periphery
RICL,ALML,3,Sensory core,Sensory core
RICL,ALMR,3,Sensory core,Sensory core
RICL,AVM,2,Sensory core,Hubs
RICL,PVM,3,Sensory core,Motor core
RICL,PLML,3,Sensory core,Motor core
RICL,PLMR,3,Sensory core,Motor core
RICL,ALNL,1,Sensory core,Periphery
RICL,ALNR,1,Sensory core,Periphery
RICL,PVDL,2,Sensory core,Motor core
RICL,PVDR,2,Sensory core,Motor core
RICL,URXL,5,Sensory core,Sensory core
RICL,URXR,5,Sensory core,Sensory core
RICL,AQR,2,Sensory core,Sensory core
RICL,PQR,3,Sensory core,Motor core
RICL,SDQL,3,Sensory core,Hubs
RICL,SDQR,3,Sensory core,Hubs
RICL,URBL,4,Sensory core,Sensory core
RICL,URBR,4,Sensory core,Sensory core
RICL,DVA,4,Sensory core,Hubs
RICL,AIAL,1,Sensory core,Periphery
RICL,AIAR,1,Sensory core,Periphery
RICL,AIBL,1,Sensory core,Sensory core
RICL,AIBR,1,Sensory core,Sensory core
RICL,AIYL,1,Sensory core,Sensory core
RICL,AIYR,1,Sensory core,Sensory core
RICL,AIZL,2,Sensory core,Sensory core
RICL,AIZR,2,Sensory core,Sensory core
RICL,AIML,3,Sensory core,Sensory core
RICL,AIMR,3,Sensory core,Sensory core
RICL,AINL,1,Sensory core,Periphery
RICL,AINR,1,Sensory core,Periphery
RICL,ALA,3,Sensory core,Hubs
RICL,BDUL,2,Sensory core,Hubs
RICL,BDUR,2,Sensory core,Hubs
RICL,CANL,1,Sensory core,Motor core
RICL,CANR,1,Sensory core,Motor core
RICL,RIPL,1,Sensory core,Periphery
RICL,RIPR,1,Sensory core,Periphery
RICL,RIAL,2,Sensory core,Sensory core
RICL,RIAR,2,Sensory core,Sensory core
RICL,RIBL,3,Sensory core,Sensory core
RICL,RIBR,3,Sensory core,Sensory core
RICL,RICL,4,Sensory core,Sensory core
RICL,RICR,4,Sensory core,Sensory core
RICL,RIGL,2,Sensory core,Sensory core
RICL,RIGR,2,Sensory core,Sensory core
RICL,RIH,4,Sensory core,Sensory core
RICL,RIR,2,Sensory core,Sensory core
RICL,AVFL,3,Sensory core,Hubs
RICL,AVFR,3,Sensory core,Hubs
RICL,AVKL,2,Sensory core,Hubs
RICL,AVKR,2,Sensory core,Hubs
RICL,DVC,1,Sensory core,Periphery
RICL,PVNL,2,Sensory core,Hubs
RICL,PVNR,2,Sensory core,Hubs
RICL,PVPL,3,Sensory core,Hubs
RICL,PVPR,3,Sensory core,Hubs
RICL,PVQL,2,Sensory core,Hubs
RICL,PVQR,2,Sensory core,Hubs
RICL,PVR,4,Sensory core,Hubs
RICL,PVT,2,Sensory core,Hubs
RICL,PVWL,3,Sensory core,Motor core
RICL,PVWR,3,Sensory core,Motor core
RICL,RID,3,Sensory core,Hubs
RICL,PVCL,2,Sensory core,Hubs
RICL,PVCR,2,Sensory core,Hubs
RICL,AVAL,2,Sensory core,Hubs
RICL,AVAR,2,Sensory core,Hubs
RICL,AVBL,2,Sensory core,Hubs
RICL,AVBR,2,Sensory core,Hubs
RICL,AVDL,5,Sensory core,Hubs
RICL,AVDR,5,Sensory core,Hubs
RICL,AVEL,1,Sensory core,Hubs
RICL,AVER,1,Sensory core,Hubs
RICL,LUAL,1,Sensory core,Periphery
RICL,LUAR,1,Sensory core,Periphery
RICL,SABD,2,Sensory core,Sensory core
RICL,SABVL,2,Sensory core,Sensory core
RICL,SABVR,2,Sensory core,Sensory core
RICL,RIML,2,Sensory core,Sensory core
RICL,RIMR,2,Sensory core,Sensory core
RICL,RMDDL,3,Sensory core,Sensory core
RICL,RMDDR,3,Sensory core,Sensory core
RICL,RMDL,2,Sensory core,Sensory core
RICL,RMDR,2,Sensory core,Sensory core
RICL,RMDVL,3,Sensory core,Sensory core
RICL,RMDVR,3,Sensory core,Sensory core
RICL,RMED,2,Sensory core,Hubs
RICL,RMEV,2,Sensory core,Hubs
RICL,RMFL,1,Sensory core,Sensory core
RICL,RMFR,1,Sensory core,Sensory core
RICL,RMHL,2,Sensory core,Sensory core
RICL,RMHR,2,Sensory core,Sensory core
RICL,SMDDL,4,Sensory core,Hubs
RICL,SMDDR,4,Sensory core,Hubs
RICL,SMDVL,4,Sensory core,Hubs
RICL,SMDVR,4,Sensory core,Hubs
RICL,DA01,4,Sensory core,Hubs
RICL,DA02,4,Sensory core,Hubs
RICL,DA03,4,Sensory core,Hubs
RICL,DA04,4,Sensory core,Hubs
RICL,DA05,4,Sensory core,Motor core
RICL,DA06,4,Sensory core,Motor core
RICL,DA07,4,Sensory core,Motor core
RICL,DA08,4,Sensory core,Motor core
RICL,DA09,4,Sensory core,Motor core
RICL,PDA,2,Sensory core,Motor core
RICL,DB01,5,Sensory core,Hubs
RICL,DB02,5,Sensory core,Hubs
RICL,DB03,5,Sensory core,Motor core
RICL,DB04,5,Sensory core,Motor core
RICL,DB05,5,Sensory core,Motor core
RICL,DB06,5,Sensory core,Motor core
RICL,DB07,5,Sensory core,Motor core
RICL,AS01,2,Sensory core,Hubs
RICL,AS02,2,Sensory core,Hubs
RICL,AS03,2,Sensory core,Motor core
RICL,AS04,2,Sensory core,Motor core
RICL,AS05,2,Sensory core,Motor core
RICL,AS06,2,Sensory core,Motor core
RICL,AS07,2,Sensory core,Motor core
RICL,AS08,2,Sensory core,Motor core
RICL,AS09,2,Sensory core,Motor core
RICL,AS10,2,Sensory core,Motor core
RICL,AS11,2,Sensory core,Motor core
RICL,PDB,4,Sensory core,Motor core
RICL,DD01,1,Sensory core,Periphery
RICL,DD02,1,Sensory core,Periphery
RICL,DD03,1,Sensory core,Periphery
RICL,DD04,1,Sensory core,Periphery
RICL,DD05,1,Sensory core,Periphery
RICL,DD06,1,Sensory core,Periphery
RICL,VA01,3,Sensory core,Hubs
RICL,VA02,3,Sensory core,Hubs
RICL,VA03,3,Sensory core,Hubs
RICL,VA04,3,Sensory core,Hubs
RICL,VA05,3,Sensory core,Motor core
RICL,VA06,3,Sensory core,Motor core
RICL,VA07,3,Sensory core,Motor core
RICL,VA08,3,Sensory core,Motor core
RICL,VA09,3,Sensory core,Motor core
RICL,VA10,3,Sensory core,Motor core
RICL,VA11,3,Sensory core,Motor core
RICL,VA12,2,Sensory core,Motor core
RICL,VB01,2,Sensory core,Hubs
RICL,VB02,4,Sensory core,Hubs
RICL,VB03,5,Sensory core,Motor core
RICL,VB04,5,Sensory core,Motor core
RICL,VB05,5,Sensory core,Motor core
RICL,VB06,5,Sensory core,Motor core
RICL,VB07,5,Sensory core,Motor core
RICL,VB08,5,Sensory core,Motor core
RICL,VB09,5,Sensory core,Motor core
RICL,VB10,5,Sensory core,Motor core
RICL,VB11,5,Sensory core,Motor core
RICL,VD01,1,Sensory core,Periphery
RICL,VD02,1,Sensory core,Periphery
RICL,VD03,1,Sensory core,Periphery
RICL,VD04,1,Sensory core,Periphery
RICL,VD05,1,Sensory core,Periphery
RICL,VD06,1,Sensory core,Periphery
RICL,VD07,1,Sensory core,Periphery
RICL,VD08,1,Sensory core,Periphery
RICL,VD09,1,Sensory core,Periphery
RICL,VD10,1,Sensory core,Periphery
RICL,VD11,1,Sensory core,Periphery
RICL,VD12,1,Sensory core,Periphery
RICL,VD13,1,Sensory core,Periphery
RICL,HSNL,3,Sensory core,Hubs
RICL,HSNR,3,Sensory core,Hubs
RICR,I1L,4,Sensory core,Sensory core
RICR,I1R,4,Sensory core,Sensory core
RICR,I3,1,Sensory core,Sensory core
RICR,I4,1,Sensory core,Sensory core
RICR,I5,1,Sensory core,Sensory core
RICR,M1,1,Sensory core,Sensory core
RICR,M5,1,Sensory core,Sensory core
RICR,ADFL,1,Sensory core,Sensory core
RICR,ADFR,1,Sensory core,Sensory core
RICR,ASGL,2,Sensory core,Sensory core
RICR,ASGR,2,Sensory core,Sensory core
RICR,ASKL,1,Sensory core,Sensory core
RICR,ASKR,1,Sensory core,Sensory core
RICR,AWAL,1,Sensory core,Sensory core
RICR,AWAR,1,Sensory core,Sensory core
RICR,IL2DL,1,Sensory core,Periphery
RICR,IL2DR,1,Sensory core,Periphery
RICR,IL2VL,1,Sensory core,Periphery
RICR,IL2VR,1,Sensory core,Periphery
RICR,OLLL,2,Sensory core,Periphery
RICR,OLLR,2,Sensory core,Periphery
RICR,ALML,3,Sensory core,Sensory core
RICR,ALMR,3,Sensory core,Sensory core
RICR,AVM,2,Sensory core,Hubs
RICR,PVM,3,Sensory core,Motor core
RICR,PLML,3,Sensory core,Motor core
RICR,PLMR,3,Sensory core,Motor core
RICR,ALNL,1,Sensory core,Periphery
RICR,ALNR,1,Sensory core,Periphery
RICR,PVDL,2,Sensory core,Motor core
RICR,PVDR,2,Sensory core,Motor core
RICR,URXL,5,Sensory core,Sensory core
RICR,URXR,5,Sensory core,Sensory core
RICR,AQR,2,Sensory core,Sensory core
RICR,PQR,3,Sensory core,Motor core
RICR,SDQL,3,Sensory core,Hubs
RICR,SDQR,3,Sensory core,Hubs
RICR,URBL,4,Sensory core,Sensory core
RICR,URBR,4,Sensory core,Sensory core
RICR,DVA,4,Sensory core,Hubs
RICR,AIAL,1,Sensory core,Periphery
RICR,AIAR,1,Sensory core,Periphery
RICR,AIBL,1,Sensory core,Sensory core
RICR,AIBR,1,Sensory core,Sensory core
RICR,AIYL,1,Sensory core,Sensory core
RICR,AIYR,1,Sensory core,Sensory core
RICR,AIZL,2,Sensory core,Sensory core
RICR,AIZR,2,Sensory core,Sensory core
RICR,AIML,3,Sensory core,Sensory core
RICR,AIMR,3,Sensory core,Sensory core
RICR,AINL,1,Sensory core,Periphery
RICR,AINR,1,Sensory core,Periphery
RICR,ALA,3,Sensory core,Hubs
RICR,BDUL,2,Sensory core,Hubs
RICR,BDUR,2,Sensory core,Hubs
RICR,CANL,1,Sensory core,Motor core
RICR,CANR,1,Sensory core,Motor core
RICR,RIPL,1,Sensory core,Periphery
RICR,RIPR,1,Sensory core,Periphery
RICR,RIAL,2,Sensory core,Sensory core
RICR,RIAR,2,Sensory core,Sensory core
RICR,RIBL,3,Sensory core,Sensory core
RICR,RIBR,3,Sensory core,Sensory core
RICR,RICL,4,Sensory core,Sensory core
RICR,RICR,4,Sensory core,Sensory core
RICR,RIGL,2,Sensory core,Sensory core
RICR,RIGR,2,Sensory core,Sensory core
RICR,RIH,4,Sensory core,Sensory core
RICR,RIR,2,Sensory core,Sensory core
RICR,AVFL,3,Sensory core,Hubs
RICR,AVFR,3,Sensory core,Hubs
RICR,AVKL,2,Sensory core,Hubs
RICR,AVKR,2,Sensory core,Hubs
RICR,DVC,1,Sensory core,Periphery
RICR,PVNL,2,Sensory core,Hubs
RICR,PVNR,2,Sensory core,Hubs
RICR,PVPL,3,Sensory core,Hubs
RICR,PVPR,3,Sensory core,Hubs
RICR,PVQL,2,Sensory core,Hubs
RICR,PVQR,2,Sensory core,Hubs
RICR,PVR,4,Sensory core,Hubs
RICR,PVT,2,Sensory core,Hubs
RICR,PVWL,3,Sensory core,Motor core
RICR,PVWR,3,Sensory core,Motor core
RICR,RID,3,Sensory core,Hubs
RICR,PVCL,2,Sensory core,Hubs
RICR,PVCR,2,Sensory core,Hubs
RICR,AVAL,2,Sensory core,Hubs
RICR,AVAR,2,Sensory core,Hubs
RICR,AVBL,2,Sensory core,Hubs
RICR,AVBR,2,Sensory core,Hubs
RICR,AVDL,5,Sensory core,Hubs
RICR,AVDR,5,Sensory core,Hubs
RICR,AVEL,1,Sensory core,Hubs
RICR,AVER,1,Sensory core,Hubs
RICR,LUAL,1,Sensory core,Periphery
RICR,LUAR,1,Sensory core,Periphery
RICR,SABD,2,Sensory core,Sensory core
RICR,SABVL,2,Sensory core,Sensory core
RICR,SABVR,2,Sensory core,Sensory core
RICR,RIML,2,Sensory core,Sensory core
RICR,RIMR,2,Sensory core,Sensory core
RICR,RMDDL,3,Sensory core,Sensory core
RICR,RMDDR,3,Sensory core,Sensory core
RICR,RMDL,2,Sensory core,Sensory core
RICR,RMDR,2,Sensory core,Sensory core
RICR,RMDVL,3,Sensory core,Sensory core
RICR,RMDVR,3,Sensory core,Sensory core
RICR,RMED,2,Sensory core,Hubs
RICR,RMEV,2,Sensory core,Hubs
RICR,RMFL,1,Sensory core,Sensory core
RICR,RMFR,1,Sensory core,Sensory core
RICR,RMHL,2,Sensory core,Sensory core
RICR,RMHR,2,Sensory core,Sensory core
RICR,SMDDL,4,Sensory core,Hubs
RICR,SMDDR,4,Sensory core,Hubs
RICR,SMDVL,4,Sensory core,Hubs
RICR,SMDVR,4,Sensory core,Hubs
RICR,DA01,4,Sensory core,Hubs
RICR,DA02,4,Sensory core,Hubs
RICR,DA03,4,Sensory core,Hubs
RICR,DA04,4,Sensory core,Hubs
RICR,DA05,4,Sensory core,Motor core
RICR,DA06,4,Sensory core,Motor core
RICR,DA07,4,Sensory core,Motor core
RICR,DA08,4,Sensory core,Motor core
RICR,DA09,4,Sensory core,Motor core
RICR,PDA,2,Sensory core,Motor core
RICR,DB01,5,Sensory core,Hubs
RICR,DB02,5,Sensory core,Hubs
RICR,DB03,5,Sensory core,Motor core
RICR,DB04,5,Sensory core,Motor core
RICR,DB05,5,Sensory core,Motor core
RICR,DB06,5,Sensory core,Motor core
RICR,DB07,5,Sensory core,Motor core
RICR,AS01,2,Sensory core,Hubs
RICR,AS02,2,Sensory core,Hubs
RICR,AS03,2,Sensory core,Motor core
RICR,AS04,2,Sensory core,Motor core
RICR,AS05,2,Sensory core,Motor core
RICR,AS06,2,Sensory core,Motor core
RICR,AS07,2,Sensory core,Motor core
RICR,AS08,2,Sensory core,Motor core
RICR,AS09,2,Sensory core,Motor core
RICR,AS10,2,Sensory core,Motor core
RICR,AS11,2,Sensory core,Motor core
RICR,PDB,4,Sensory core,Motor core
RICR,DD01,1,Sensory core,Periphery
RICR,DD02,1,Sensory core,Periphery
RICR,DD03,1,Sensory core,Periphery
RICR,DD04,1,Sensory core,Periphery
RICR,DD05,1,Sensory core,Periphery
RICR,DD06,1,Sensory core,Periphery
RICR,VA01,3,Sensory core,Hubs
RICR,VA02,3,Sensory core,Hubs
RICR,VA03,3,Sensory core,Hubs
RICR,VA04,3,Sensory core,Hubs
RICR,VA05,3,Sensory core,Motor core
RICR,VA06,3,Sensory core,Motor core
RICR,VA07,3,Sensory core,Motor core
RICR,VA08,3,Sensory core,Motor core
RICR,VA09,3,Sensory core,Motor core
RICR,VA10,3,Sensory core,Motor core
RICR,VA11,3,Sensory core,Motor core
RICR,VA12,2,Sensory core,Motor core
RICR,VB01,2,Sensory core,Hubs
RICR,VB02,4,Sensory core,Hubs
RICR,VB03,5,Sensory core,Motor core
RICR,VB04,5,Sensory core,Motor core
RICR,VB05,5,Sensory core,Motor core
RICR,VB06,5,Sensory core,Motor core
RICR,VB07,5,Sensory core,Motor core
RICR,VB08,5,Sensory core,Motor core
RICR,VB09,5,Sensory core,Motor core
RICR,VB10,5,Sensory core,Motor core
RICR,VB11,5,Sensory core,Motor core
RICR,VD01,1,Sensory core,Periphery
RICR,VD02,1,Sensory core,Periphery
RICR,VD03,1,Sensory core,Periphery
RICR,VD04,1,Sensory core,Periphery
RICR,VD05,1,Sensory core,Periphery
RICR,VD06,1,Sensory core,Periphery
RICR,VD07,1,Sensory core,Periphery
RICR,VD08,1,Sensory core,Periphery
RICR,VD09,1,Sensory core,Periphery
RICR,VD10,1,Sensory core,Periphery
RICR,VD11,1,Sensory core,Periphery
RICR,VD12,1,Sensory core,Periphery
RICR,VD13,1,Sensory core,Periphery
RICR,HSNL,3,Sensory core,Hubs
RICR,HSNR,3,Sensory core,Hubs
RIFL,I1L,3,Periphery,Sensory core
RIFL,I1R,3,Periphery,Sensory core
RIFL,I3,1,Periphery,Sensory core
RIFL,I4,1,Periphery,Sensory core
RIFL,I5,1,Periphery,Sensory core
RIFL,I6,1,Periphery,Periphery
RIFL,M1,1,Periphery,Sensory core
RIFL,M5,1,Periphery,Sensory core
RIFL,NSML,1,Periphery,Periphery
RIFL,NSMR,1,Periphery,Periphery
RIFL,ADFL,2,Periphery,Sensory core
RIFL,ADFR,2,Periphery,Sensory core
RIFL,ADLL,1,Periphery,Periphery
RIFL,ADLR,1,Periphery,Periphery
RIFL,ASGL,1,Periphery,Sensory core
RIFL,ASGR,1,Periphery,Sensory core
RIFL,ASKL,1,Periphery,Sensory core
RIFL,ASKR,1,Periphery,Sensory core
RIFL,AWAL,2,Periphery,Sensory core
RIFL,AWAR,2,Periphery,Sensory core
RIFL,IL2DL,1,Periphery,Periphery
RIFL,IL2DR,1,Periphery,Periphery
RIFL,IL2VL,1,Periphery,Periphery
RIFL,IL2VR,1,Periphery,Periphery
RIFL,ALML,2,Periphery,Sensory core
RIFL,ALMR,2,Periphery,Sensory core
RIFL,AVM,2,Periphery,Hubs
RIFL,PVM,2,Periphery,Motor core
RIFL,PLML,1,Periphery,Motor core
RIFL,PLMR,1,Periphery,Motor core
RIFL,PVDL,2,Periphery,Motor core
RIFL,PVDR,2,Periphery,Motor core
RIFL,BAGL,1,Periphery,Periphery
RIFL,BAGR,1,Periphery,Periphery
RIFL,URXL,5,Periphery,Sensory core
RIFL,URXR,5,Periphery,Sensory core
RIFL,AQR,2,Periphery,Sensory core
RIFL,PQR,3,Periphery,Motor core
RIFL,SDQL,4,Periphery,Hubs
RIFL,SDQR,4,Periphery,Hubs
RIFL,URBL,3,Periphery,Sensory core
RIFL,URBR,3,Periphery,Sensory core
RIFL,DVA,4,Periphery,Hubs
RIFL,AIBL,2,Periphery,Sensory core
RIFL,AIBR,2,Periphery,Sensory core
RIFL,AIYL,2,Periphery,Sensory core
RIFL,AIYR,2,Periphery,Sensory core
RIFL,AIZL,1,Periphery,Sensory core
RIFL,AIZR,1,Periphery,Sensory core
RIFL,ADAL,1,Periphery,Periphery
RIFL,ADAR,1,Periphery,Periphery
RIFL,AIML,3,Periphery,Sensory core
RIFL,AIMR,3,Periphery,Sensory core
RIFL,ALA,2,Periphery,Hubs
RIFL,BDUL,1,Periphery,Hubs
RIFL,BDUR,1,Periphery,Hubs
RIFL,CANL,2,Periphery,Motor core
RIFL,CANR,2,Periphery,Motor core
RIFL,RIAL,2,Periphery,Sensory core
RIFL,RIAR,2,Periphery,Sensory core
RIFL,RIBL,2,Periphery,Sensory core
RIFL,RIBR,2,Periphery,Sensory core
RIFL,RICL,3,Periphery,Sensory core
RIFL,RICR,3,Periphery,Sensory core
RIFL,RIGL,1,Periphery,Sensory core
RIFL,RIGR,1,Periphery,Sensory core
RIFL,RIH,5,Periphery,Sensory core
RIFL,RIR,1,Periphery,Sensory core
RIFL,RIS,1,Periphery,Periphery
RIFL,AVFL,3,Periphery,Hubs
RIFL,AVFR,3,Periphery,Hubs
RIFL,AVKL,2,Periphery,Hubs
RIFL,AVKR,2,Periphery,Hubs
RIFL,AVL,1,Periphery,Periphery
RIFL,DVB,1,Periphery,Periphery
RIFL,PVNL,2,Periphery,Hubs
RIFL,PVNR,2,Periphery,Hubs
RIFL,PVPL,2,Periphery,Hubs
RIFL,PVPR,2,Periphery,Hubs
RIFL,PVQL,1,Periphery,Hubs
RIFL,PVQR,1,Periphery,Hubs
RIFL,PVR,3,Periphery,Hubs
RIFL,PVT,3,Periphery,Hubs
RIFL,PVWL,1,Periphery,Motor core
RIFL,PVWR,1,Periphery,Motor core
RIFL,RID,4,Periphery,Hubs
RIFL,PVCL,2,Periphery,Hubs
RIFL,PVCR,2,Periphery,Hubs
RIFL,AVAL,4,Periphery,Hubs
RIFL,AVAR,4,Periphery,Hubs
RIFL,AVBL,3,Periphery,Hubs
RIFL,AVBR,3,Periphery,Hubs
RIFL,AVDL,5,Periphery,Hubs
RIFL,AVDR,5,Periphery,Hubs
RIFL,AVEL,1,Periphery,Hubs
RIFL,AVER,1,Periphery,Hubs
RIFL,SABD,2,Periphery,Sensory core
RIFL,SABVL,2,Periphery,Sensory core
RIFL,SABVR,2,Periphery,Sensory core
RIFL,RIML,3,Periphery,Sensory core
RIFL,RIMR,3,Periphery,Sensory core
RIFL,SIBDL,1,Periphery,Periphery
RIFL,SIBDR,1,Periphery,Periphery
RIFL,SIBVL,1,Periphery,Periphery
RIFL,SIBVR,1,Periphery,Periphery
RIFL,RMDDL,3,Periphery,Sensory core
RIFL,RMDDR,3,Periphery,Sensory core
RIFL,RMDL,1,Periphery,Sensory core
RIFL,RMDR,1,Periphery,Sensory core
RIFL,RMDVL,3,Periphery,Sensory core
RIFL,RMDVR,3,Periphery,Sensory core
RIFL,RMED,2,Periphery,Hubs
RIFL,RMEV,2,Periphery,Hubs
RIFL,RMFL,2,Periphery,Sensory core
RIFL,RMFR,2,Periphery,Sensory core
RIFL,RMHL,2,Periphery,Sensory core
RIFL,RMHR,2,Periphery,Sensory core
RIFL,SMDDL,3,Periphery,Hubs
RIFL,SMDDR,3,Periphery,Hubs
RIFL,SMDVL,3,Periphery,Hubs
RIFL,SMDVR,3,Periphery,Hubs
RIFL,DA01,3,Periphery,Hubs
RIFL,DA02,3,Periphery,Hubs
RIFL,DA03,3,Periphery,Hubs
RIFL,DA04,3,Periphery,Hubs
RIFL,DA05,3,Periphery,Motor core
RIFL,DA06,3,Periphery,Motor core
RIFL,DA07,3,Periphery,Motor core
RIFL,DA08,3,Periphery,Motor core
RIFL,DA09,4,Periphery,Motor core
RIFL,PDA,1,Periphery,Motor core
RIFL,DB01,3,Periphery,Hubs
RIFL,DB02,3,Periphery,Hubs
RIFL,DB03,3,Periphery,Motor core
RIFL,DB04,3,Periphery,Motor core
RIFL,DB05,3,Periphery,Motor core
RIFL,DB06,3,Periphery,Motor core
RIFL,DB07,3,Periphery,Motor core
RIFL,AS01,2,Periphery,Hubs
RIFL,AS02,2,Periphery,Hubs
RIFL,AS03,2,Periphery,Motor core
RIFL,AS04,2,Periphery,Motor core
RIFL,AS05,2,Periphery,Motor core
RIFL,AS06,2,Periphery,Motor core
RIFL,AS07,2,Periphery,Motor core
RIFL,AS08,2,Periphery,Motor core
RIFL,AS09,2,Periphery,Motor core
RIFL,AS10,2,Periphery,Motor core
RIFL,AS11,2,Periphery,Motor core
RIFL,PDB,3,Periphery,Motor core
RIFL,VA01,2,Periphery,Hubs
